id_cliente,genero,cidadao_senior,parceiro,dependentes,permanencia_meses,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,contrato,fatura_sem_papel,metodo_pagamento,cobrancas_mensais,cobrancas_totais,evasao,ticket_medio,cliente_novo
2987-bjxik,feminino,0,nao,nao,70,sim,sim,dsl,sim,sim,sim,nao,sim,sim,dois_anos,nao,cheque_enviado,84.7,5991.05,0,84.38098591549296,0
9769-tsbze,feminino,0,nao,sim,70,sim,sim,dsl,sim,sim,nao,sim,nao,nao,dois_anos,nao,cheque_eletronico,66.0,4891.5,0,68.8943661971831,0
0406-bpdvr,feminino,1,sim,nao,54,sim,sim,fibra_otica,nao,sim,nao,nao,sim,sim,um_ano,sim,cartao_credito,101.5,5373.1,1,97.69272727272728,0
0618-xwmss,masculino,0,nao,sim,28,sim,nao,fibra_otica,sim,nao,nao,nao,nao,nao,mensal,sim,transferencia_bancaria,74.9,2068.55,1,71.32931034482759,0
1395-wswxr,masculino,0,nao,nao,24,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,20.75,487.05,0,19.482,0
6023-gssxw,feminino,0,sim,nao,69,sim,nao,dsl,nao,sim,nao,nao,nao,sim,dois_anos,sim,cartao_credito,61.45,4131.2,0,59.01714285714286,0
6752-apnjl,masculino,0,sim,sim,42,sim,nao,dsl,sim,sim,nao,nao,nao,nao,mensal,nao,cheque_enviado,54.5,2301.15,0,53.51511627906977,0
5276-kqwhg,feminino,1,nao,nao,2,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,69.6,131.65,1,43.88333333333333,1
0420-hlgxf,feminino,1,nao,nao,39,sim,sim,fibra_otica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque_eletronico,99.75,4036.0,0,100.9,0
7446-kqiso,masculino,0,sim,sim,45,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,109.75,4900.65,0,106.53586956521738,0
9823-ealyc,masculino,0,sim,sim,72,sim,sim,dsl,sim,sim,sim,sim,sim,nao,dois_anos,sim,transferencia_bancaria,80.85,5727.45,0,78.45821917808219,0
0582-avcln,feminino,0,nao,nao,38,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,20.3,743.05,0,19.0525641025641,0
5803-nqjzo,masculino,0,sim,nao,72,sim,sim,dsl,sim,sim,sim,sim,nao,nao,dois_anos,sim,transferencia_bancaria,67.8,4804.65,0,65.81712328767122,0
2565-jslry,masculino,0,nao,nao,1,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,24.05,24.05,1,12.025,1
2607-dhdak,masculino,0,sim,sim,72,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,cartao_credito,19.8,1414.65,0,19.378767123287673,0
1073-xxczd,masculino,0,sim,nao,55,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,25.7,1443.65,0,25.779464285714287,0
0743-hrvff,feminino,0,sim,sim,51,nao,sem_servico_telefone,dsl,nao,nao,sim,sim,sim,sim,um_ano,sim,cheque_eletronico,56.15,2898.95,0,55.74903846153846,0
4006-hkyho,masculino,0,nao,nao,63,sim,nao,dsl,sim,sim,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,86.7,5309.5,0,82.9609375,0
3727-jeztu,feminino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.4,20.4,0,10.2,1
8143-etqti,feminino,0,sim,sim,23,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,cheque_enviado,19.65,451.55,0,18.814583333333335,0
6689-kxgbo,feminino,0,nao,nao,1,sim,nao,dsl,nao,sim,nao,nao,nao,nao,mensal,nao,cheque_eletronico,50.55,50.55,1,25.275,1
9667-tktvz,feminino,0,nao,nao,2,sim,sim,dsl,nao,nao,nao,sim,nao,nao,mensal,sim,cheque_enviado,54.35,117.05,0,39.016666666666666,1
3657-cogmw,feminino,1,nao,nao,52,sim,sim,fibra_otica,sim,sim,sim,nao,sim,sim,mensal,nao,cartao_credito,108.1,5839.3,0,110.17547169811321,0
8570-kljyj,feminino,0,nao,nao,36,sim,sim,dsl,sim,nao,nao,nao,nao,nao,um_ano,nao,cheque_enviado,54.45,1893.5,0,51.17567567567568,0
7754-ixrmc,feminino,0,nao,nao,1,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_enviado,45.35,45.35,0,22.675,1
9473-cbzop,feminino,0,nao,nao,28,sim,sim,dsl,sim,nao,sim,nao,nao,nao,um_ano,nao,cheque_enviado,59.0,1654.45,0,57.050000000000004,0
2969-wghqo,feminino,0,sim,sim,7,sim,nao,dsl,sim,sim,sim,nao,sim,nao,um_ano,nao,cheque_eletronico,69.45,477.05,0,59.63125,0
6615-nggzj,masculino,0,nao,nao,14,sim,sim,fibra_otica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,100.55,1415.55,1,94.36999999999999,0
4334-howrp,masculino,1,sim,nao,72,nao,sem_servico_telefone,dsl,sim,sim,sim,sim,sim,sim,dois_anos,sim,cartao_credito,64.95,4546.0,0,62.273972602739725,0
4255-dduou,feminino,0,sim,sim,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,20.5,20.5,1,10.25,1
5863-ookcl,feminino,0,nao,nao,10,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,18.85,163.2,0,14.836363636363636,0
1686-stuhn,masculino,0,nao,nao,42,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,transferencia_bancaria,19.8,849.9,0,19.765116279069765,0
1329-vhwnp,feminino,0,nao,nao,7,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,transferencia_bancaria,25.05,189.95,0,23.74375,0
2984-miizl,masculino,0,nao,nao,4,sim,nao,fibra_otica,nao,nao,sim,nao,nao,nao,mensal,sim,transferencia_bancaria,74.8,321.9,1,64.38,1
0266-gmeao,masculino,0,sim,sim,72,sim,sim,fibra_otica,sim,sim,sim,sim,sim,sim,dois_anos,sim,cartao_credito,114.3,8058.55,0,110.39109589041097,0
5590-yrfjt,feminino,0,sim,nao,20,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,24.45,482.8,1,22.99047619047619,0
5574-nxziu,masculino,0,nao,nao,63,sim,nao,fibra_otica,sim,sim,sim,sim,sim,sim,dois_anos,nao,cartao_credito,109.2,7049.75,0,110.15234375,0
0019-gfntw,feminino,0,nao,nao,56,nao,sem_servico_telefone,dsl,sim,sim,sim,sim,nao,nao,dois_anos,nao,transferencia_bancaria,45.05,2560.1,0,44.9140350877193,0
4256-zwtzi,feminino,0,nao,sim,5,sim,nao,dsl,nao,nao,nao,sim,nao,nao,mensal,sim,cheque_enviado,51.0,286.8,0,47.800000000000004,1
8309-ppced,feminino,0,sim,nao,72,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,110.45,7982.5,0,109.34931506849315,0
4098-naukp,masculino,1,sim,sim,68,sim,sim,fibra_otica,nao,sim,sim,nao,nao,nao,mensal,sim,cheque_eletronico,84.65,5683.6,0,82.37101449275363,0
5196-wpyow,masculino,0,sim,sim,67,sim,nao,dsl,sim,sim,nao,sim,nao,nao,um_ano,nao,cheque_enviado,60.05,3994.05,0,58.73602941176471,0
4608-lcimn,masculino,0,sim,sim,8,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,transferencia_bancaria,44.65,369.15,0,41.016666666666666,0
1485-ydhmm,masculino,0,sim,sim,52,sim,sim,fibra_otica,nao,sim,nao,sim,nao,sim,mensal,sim,transferencia_bancaria,93.25,4631.7,0,87.39056603773585,0
4054-cumia,feminino,0,sim,sim,18,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,20.25,401.95,0,21.155263157894737,0
0603-tpmib,feminino,0,sim,sim,59,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,25.45,1534.05,0,25.5675,0
2525-gvkqu,feminino,0,nao,nao,60,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,20.6,1093.0,0,17.918032786885245,0
8161-qymtt,masculino,0,nao,nao,7,sim,sim,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,94.1,701.3,0,87.6625,0
9581-gvbxt,masculino,0,sim,sim,59,nao,sem_servico_telefone,dsl,sim,nao,sim,nao,nao,nao,um_ano,nao,cheque_enviado,34.8,1980.3,0,33.005,0
5862-brixz,masculino,0,nao,nao,46,nao,sem_servico_telefone,dsl,sim,nao,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,60.75,2893.4,0,61.56170212765958,0
5404-ggukr,masculino,0,nao,nao,5,sim,nao,dsl,nao,sim,nao,nao,nao,nao,mensal,sim,cheque_eletronico,51.35,262.3,0,43.71666666666667,1
3308-jsgml,masculino,1,sim,nao,59,nao,sem_servico_telefone,dsl,sim,nao,sim,sim,sim,sim,dois_anos,sim,cartao_credito,64.05,3886.85,0,64.78083333333333,0
2126-gsegl,feminino,0,sim,nao,70,sim,sim,dsl,nao,sim,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,84.8,5917.55,0,83.34577464788732,0
3677-tnkio,feminino,0,nao,nao,14,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cartao_credito,71.0,914.0,1,60.93333333333333,0
0440-qexbz,feminino,0,nao,nao,44,sim,sim,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_enviado,50.15,2139.1,0,47.535555555555554,0
2434-eevdb,feminino,0,sim,nao,64,sim,sim,fibra_otica,sim,nao,sim,nao,sim,nao,dois_anos,sim,cartao_credito,94.6,5948.7,0,91.51846153846154,0
6762-qvyjo,feminino,0,sim,sim,58,nao,sem_servico_telefone,dsl,sim,nao,sim,sim,sim,sim,dois_anos,nao,cheque_enviado,59.75,3624.35,0,61.429661016949154,0
6199-iwkgc,feminino,1,sim,nao,46,sim,sim,fibra_otica,nao,nao,nao,sim,sim,sim,um_ano,nao,cheque_eletronico,100.25,4753.85,0,101.14574468085107,0
2675-dhutr,masculino,1,sim,nao,58,sim,sim,fibra_otica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,98.9,5780.7,0,97.97796610169492,0
8152-vetur,feminino,0,sim,nao,72,sim,sim,fibra_otica,nao,sim,nao,nao,sim,sim,dois_anos,sim,cartao_credito,97.7,6869.7,0,94.1054794520548,0
9667-eqrxu,feminino,1,nao,nao,30,nao,sem_servico_telefone,dsl,nao,nao,sim,nao,sim,nao,mensal,sim,cheque_eletronico,40.3,1172.95,1,37.83709677419355,0
7446-ypode,masculino,1,nao,nao,11,sim,sim,dsl,sim,sim,nao,nao,nao,nao,mensal,nao,transferencia_bancaria,60.25,662.95,0,55.24583333333334,0
9522-bnthx,feminino,1,nao,nao,34,nao,sem_servico_telefone,dsl,nao,sim,sim,nao,sim,sim,mensal,sim,cheque_eletronico,56.25,1765.95,0,50.455714285714286,0
4676-wluht,masculino,0,nao,nao,54,nao,sem_servico_telefone,dsl,sim,sim,nao,nao,nao,sim,dois_anos,nao,transferencia_bancaria,46.2,2431.95,0,44.21727272727272,0
3329-wdiok,feminino,0,nao,nao,3,nao,sem_servico_telefone,dsl,nao,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,50.6,155.35,1,38.8375,1
7980-mhflq,feminino,0,sim,sim,72,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,24.9,1859.2,0,25.46849315068493,0
2873-zliwt,feminino,0,sim,sim,40,sim,sim,fibra_otica,nao,nao,sim,sim,nao,nao,mensal,sim,cheque_eletronico,84.85,3303.05,1,80.56219512195122,0
3415-taile,feminino,0,sim,sim,2,sim,nao,dsl,nao,nao,nao,nao,sim,sim,mensal,nao,cheque_enviado,65.7,134.35,1,44.78333333333333,1
0757-wcuuz,masculino,0,sim,sim,54,sim,sim,dsl,nao,nao,sim,nao,nao,sim,dois_anos,nao,cartao_credito,63.35,3409.1,0,61.983636363636364,0
1629-dqqvb,feminino,0,nao,nao,14,sim,nao,dsl,sim,nao,nao,nao,nao,nao,mensal,nao,transferencia_bancaria,50.1,709.5,0,47.3,0
1915-iofgu,feminino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,70.5,70.5,1,35.25,1
3045-xetsh,feminino,0,nao,nao,10,sim,sim,fibra_otica,nao,sim,sim,nao,nao,sim,mensal,sim,cheque_eletronico,94.85,953.45,1,86.67727272727274,0
0374-aacsz,feminino,0,nao,nao,1,sim,nao,dsl,sim,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,50.15,50.15,0,25.075,1
7239-hzzcx,masculino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,19.75,19.75,1,9.875,1
4872-vxril,masculino,0,nao,nao,56,sim,sim,dsl,sim,sim,nao,sim,nao,nao,um_ano,sim,transferencia_bancaria,64.65,3665.55,0,64.30789473684212,0
9140-czqzz,feminino,0,sim,nao,68,sim,nao,dsl,sim,sim,nao,sim,sim,sim,dois_anos,sim,transferencia_bancaria,79.6,5515.8,0,79.93913043478261,0
3423-hhxao,feminino,0,sim,sim,14,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,sim,cheque_enviado,19.5,272.0,0,18.133333333333333,0
9938-tkdgl,masculino,0,sim,sim,68,sim,nao,fibra_otica,sim,nao,nao,sim,sim,sim,dois_anos,sim,cheque_eletronico,99.55,6668.0,0,96.6376811594203,0
0531-zzjwq,masculino,1,sim,nao,55,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,74.0,4052.4,0,72.36428571428571,0
6537-qlgex,feminino,0,nao,nao,16,nao,sem_servico_telefone,dsl,sim,nao,nao,nao,sim,nao,mensal,sim,cheque_eletronico,38.9,664.4,0,39.08235294117647,0
2688-bhgog,masculino,1,nao,nao,9,sim,nao,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque_eletronico,79.55,718.55,0,71.85499999999999,0
7683-cbdkj,masculino,0,sim,sim,14,sim,nao,dsl,sim,sim,nao,nao,sim,nao,mensal,sim,cheque_eletronico,65.45,937.6,1,62.50666666666667,0
0946-cljti,masculino,1,sim,nao,58,sim,sim,fibra_otica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque_eletronico,98.7,5812.6,1,98.51864406779661,0
3160-tyxlt,masculino,0,nao,nao,53,nao,sem_servico_telefone,dsl,sim,sim,nao,nao,nao,sim,mensal,sim,transferencia_bancaria,46.3,2546.85,0,47.163888888888884,0
1325-usmec,masculino,0,sim,nao,70,sim,sim,fibra_otica,sim,sim,sim,nao,sim,nao,dois_anos,sim,cartao_credito,99.35,6944.5,0,97.80985915492958,0
0916-qofdp,feminino,1,sim,sim,14,sim,sim,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,95.8,1346.3,0,89.75333333333333,0
0628-cnqrm,masculino,0,sim,sim,22,sim,nao,dsl,sim,nao,sim,sim,sim,nao,um_ano,sim,transferencia_bancaria,67.5,1544.05,1,67.13260869565217,0
5606-amzbo,feminino,0,sim,nao,10,sim,sim,fibra_otica,sim,nao,nao,nao,nao,nao,mensal,sim,cartao_credito,78.15,765.15,0,69.55909090909091,0
6199-ipcao,feminino,0,sim,sim,29,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,26.1,692.55,0,23.084999999999997,0
7665-toald,feminino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,69.6,69.6,1,34.8,1
0112-qwpnc,masculino,0,sim,nao,49,sim,sim,dsl,sim,nao,sim,sim,sim,sim,um_ano,nao,cheque_eletronico,84.35,4059.35,1,81.187,0
0324-brpcj,feminino,1,sim,nao,68,sim,sim,fibra_otica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,100.2,6851.65,1,99.29927536231884,0
2777-phdei,feminino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,nao,cheque_eletronico,78.05,78.05,1,39.025,1
5640-caxoa,feminino,0,nao,nao,30,nao,sem_servico_telefone,dsl,nao,nao,nao,sim,nao,sim,um_ano,sim,cartao_credito,40.35,1187.05,0,38.291935483870965,0
2235-ezaik,feminino,0,sim,nao,72,sim,sim,dsl,sim,sim,sim,sim,sim,nao,dois_anos,nao,cartao_credito,79.2,5401.9,0,73.99863013698629,0
3847-baerp,feminino,0,nao,nao,10,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,20.9,247.0,0,22.454545454545453,0
1196-amora,masculino,0,nao,nao,7,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,73.6,520.0,1,65.0,0
4282-ymkna,feminino,0,nao,nao,9,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,74.75,706.6,1,70.66,0
1453-rzfon,feminino,0,nao,sim,1,sim,nao,dsl,sim,nao,nao,nao,nao,nao,mensal,nao,cheque_enviado,49.9,49.9,0,24.95,1
8263-oketd,feminino,0,nao,nao,20,sim,sim,dsl,nao,sim,nao,sim,nao,sim,mensal,sim,cartao_credito,68.9,1370.35,0,65.2547619047619,0
0670-kdoma,feminino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,20.25,20.25,0,10.125,1
2476-ygefm,feminino,0,nao,nao,29,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cartao_credito,76.0,2215.25,0,73.84166666666667,0
8687-bafgu,masculino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,sim,nao,nao,mensal,nao,cheque_eletronico,74.0,74.0,0,37.0,1
0641-evboj,masculino,0,nao,nao,3,sim,nao,fibra_otica,sim,nao,nao,sim,nao,nao,mensal,sim,cheque_enviado,82.3,214.4,0,53.6,1
0829-xxplx,feminino,0,nao,nao,20,sim,nao,fibra_otica,sim,nao,sim,nao,sim,nao,mensal,sim,transferencia_bancaria,89.4,1871.15,0,89.10238095238095,0
9974-jfbhq,masculino,0,nao,sim,64,sim,nao,fibra_otica,nao,sim,nao,sim,sim,sim,mensal,sim,cartao_credito,99.15,6171.2,0,94.94153846153846,0
5356-rhipp,masculino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,20.2,20.2,1,10.1,1
6624-jdrds,feminino,0,nao,nao,6,nao,sem_servico_telefone,dsl,sim,nao,nao,nao,nao,nao,mensal,nao,transferencia_bancaria,29.45,161.45,0,23.064285714285713,1
0608-jdvec,masculino,0,sim,nao,50,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_eletronico,19.8,1013.2,0,19.866666666666667,0
9780-fkvvf,masculino,0,nao,nao,6,sim,nao,dsl,sim,nao,nao,nao,nao,sim,mensal,sim,transferencia_bancaria,59.15,336.7,0,48.1,1
1919-rtpqd,masculino,0,sim,sim,7,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,44.75,333.65,0,41.70625,0
5214-nltit,masculino,0,sim,sim,72,sim,sim,fibra_otica,nao,nao,sim,nao,nao,sim,dois_anos,sim,cartao_credito,90.8,6511.8,0,89.2027397260274,0
3345-pbbfh,masculino,0,sim,nao,8,sim,nao,dsl,nao,sim,nao,nao,nao,nao,mensal,sim,transferencia_bancaria,49.55,393.45,0,43.71666666666667,0
5055-brmne,feminino,0,sim,sim,67,sim,sim,fibra_otica,sim,nao,nao,sim,sim,sim,dois_anos,nao,cartao_credito,106.7,7009.5,0,103.08088235294117,0
9189-jwshv,feminino,1,sim,nao,24,sim,sim,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,93.55,2264.05,1,90.56200000000001,0
2190-phbhr,feminino,0,sim,nao,72,sim,sim,fibra_otica,sim,sim,nao,nao,nao,sim,dois_anos,sim,cartao_credito,94.45,6921.7,0,94.81780821917808,0
2650-gyryl,masculino,0,sim,sim,33,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,sim,transferencia_bancaria,19.45,600.25,0,17.654411764705884,0
0746-jtrfu,masculino,0,nao,nao,2,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,25.05,56.35,1,18.783333333333335,1
5208-fvqkb,masculino,0,sim,nao,70,sim,nao,dsl,sim,sim,nao,sim,nao,sim,dois_anos,nao,cheque_enviado,67.95,4664.15,0,65.69225352112676,0
7184-lruur,feminino,0,nao,nao,22,sim,nao,dsl,nao,sim,sim,nao,sim,nao,um_ano,nao,transferencia_bancaria,65.25,1441.8,0,62.68695652173913,0
6627-cfosn,feminino,0,nao,nao,59,sim,sim,fibra_otica,sim,sim,sim,nao,nao,sim,mensal,sim,transferencia_bancaria,99.45,5623.7,0,93.72833333333332,0
3982-jgsfd,masculino,0,nao,nao,36,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,sim,cartao_credito,20.35,695.85,0,18.80675675675676,0
1574-dycwe,feminino,0,sim,sim,51,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,19.95,1028.75,0,19.783653846153847,0
7247-xozpb,masculino,0,sim,nao,53,sim,sim,dsl,sim,nao,sim,sim,sim,nao,um_ano,nao,transferencia_bancaria,77.4,4155.95,0,76.96203703703704,0
2466-fccpt,feminino,0,sim,sim,20,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,transferencia_bancaria,19.7,395.6,0,18.83809523809524,0
6211-wwltf,masculino,0,sim,nao,63,sim,nao,fibra_otica,sim,nao,sim,nao,sim,sim,dois_anos,nao,cartao_credito,99.7,6330.4,0,98.9125,0
4826-tzeva,feminino,0,nao,nao,40,sim,nao,fibra_otica,nao,sim,nao,nao,nao,nao,mensal,nao,cartao_credito,74.8,2971.7,0,72.48048780487804,0
6016-nxbnj,masculino,0,nao,nao,35,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,sim,cheque_enviado,19.15,638.0,0,17.72222222222222,0
9138-efsmo,masculino,0,sim,sim,26,sim,nao,fibra_otica,nao,nao,nao,nao,nao,sim,um_ano,nao,transferencia_bancaria,78.95,2034.25,0,75.3425925925926,0
0576-wnxxc,masculino,1,sim,nao,27,sim,sim,fibra_otica,nao,sim,sim,nao,nao,sim,mensal,sim,cheque_eletronico,95.55,2510.2,1,89.64999999999999,0
4632-xjmex,masculino,0,nao,sim,53,sim,nao,dsl,sim,sim,nao,sim,nao,nao,um_ano,nao,cartao_credito,62.85,3419.5,0,63.324074074074076,0
8910-ledag,masculino,1,sim,nao,34,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cartao_credito,71.55,2427.35,0,69.35285714285715,0
3452-gwuin,feminino,1,sim,nao,19,sim,sim,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,94.95,1760.25,0,88.0125,0
2716-gfzor,masculino,0,sim,nao,43,sim,nao,fibra_otica,sim,sim,sim,nao,nao,nao,mensal,sim,cartao_credito,86.1,3551.65,0,80.71931818181818,0
3724-ucshy,masculino,0,sim,sim,6,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,19.55,122.9,0,17.557142857142857,1
8626-xhbie,masculino,0,nao,sim,56,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,cheque_enviado,24.8,1424.2,0,24.985964912280703,0
4628-cttla,masculino,0,nao,nao,57,nao,sem_servico_telefone,dsl,nao,sim,nao,nao,sim,nao,mensal,sim,cheque_eletronico,39.3,2111.45,1,36.404310344827586,0
3192-lnkrk,masculino,0,sim,sim,34,sim,nao,fibra_otica,nao,nao,sim,nao,sim,nao,mensal,sim,cheque_enviado,84.05,2909.95,0,83.14142857142856,0
4439-yrnvd,feminino,0,nao,nao,10,nao,sem_servico_telefone,dsl,nao,sim,nao,sim,nao,nao,mensal,nao,cheque_eletronico,36.25,374.0,0,34.0,0
2876-vbbbl,feminino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,20.25,20.25,1,10.125,1
